index,file,full_path,type,name,start_line,end_line,line_count,class_list,class_count,namespace,class_properties,functions,function_count,class,full_name,security,static,override,return_type,inputs
730,N7MTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\N7MTest.cs,function,TestWordShortening,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Challenges,,,,N7MTest,"public static void TestWordShortening(string word, string expected)",public,True,False,void,"['string word', 'string expected']"
731,N7MTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\N7MTest.cs,function,ShortenWord,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Challenges,,,,N7MTest,private static string ShortenWord(string input),private,True,False,string,['string input']
732,N7MTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\N7MTest.cs,function,GetSampleWords,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Challenges,,,,N7MTest,public static IEnumerable<object[]> GetSampleWords(),public,True,False,IEnumerable<object[]>,['']
733,PrefixSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\PrefixSumsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeSignal.Challenges,4.0,34.0,30.0,['public class PrefixSumsTest'],1.0,,,,,,,,,,,
734,PrefixSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\PrefixSumsTest.cs,class,PrefixSumsTest,9.0,33.0,24.0,,,Demo.LearnByDoing.Tests.CodeSignal.Challenges,"['public', 'class', 'PrefixSumsTest']","['public void TestSimpleCases(int[] expected, int[] a)']",1.0,,,,,,,
735,PrefixSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\PrefixSumsTest.cs,function,TestSimpleCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Challenges,,,,PrefixSumsTest,"public void TestSimpleCases(int[] expected, int[] a)",public,False,False,void,"['int[] expected', 'int[] a']"
736,SortByZTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\SortByZTest.cs,namespace,Demo.LearnByDoing.Tests.CodeSignal.Challenges,4.0,44.0,40.0,['public class SortByZTest'],1.0,,,,,,,,,,,
737,SortByZTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\SortByZTest.cs,class,SortByZTest,9.0,43.0,34.0,,,Demo.LearnByDoing.Tests.CodeSignal.Challenges,"['public', 'class', 'SortByZTest']","['public void TestSampleCases(string[] expected, string[] g, int z)', 'public static IEnumerable<object[]> GetSampleCases()']",2.0,,,,,,,
738,SortByZTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\SortByZTest.cs,function,TestSampleCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Challenges,,,,SortByZTest,"public void TestSampleCases(string[] expected, string[] g, int z)",public,False,False,void,"['string[] expected', 'string[] g', 'int z']"
739,SortByZTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Challenges\SortByZTest.cs,function,GetSampleCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Challenges,,,,SortByZTest,public static IEnumerable<object[]> GetSampleCases(),public,True,False,IEnumerable<object[]>,['']
740,SumInRangeTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\CommonTechniques\SumInRangeTest.cs,namespace,Demo.LearnByDoing.Tests.CodeSignal.CommonTechniques,5.0,93.0,88.0,['public class SumInRangeTest'],1.0,,,,,,,,,,,
741,SumInRangeTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\CommonTechniques\SumInRangeTest.cs,class,SumInRangeTest,10.0,92.0,82.0,,,Demo.LearnByDoing.Tests.CodeSignal.CommonTechniques,"['public', 'class', 'SumInRangeTest']","['public void TestSumInRange()', 'private int GetSumInRange2(int[] nums, int[][] queries)', 'private int GetSumInRange(int[] nums, int[][] queries)']",3.0,,,,,,,
742,SumInRangeTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\CommonTechniques\SumInRangeTest.cs,function,TestSumInRange,,,,,,Demo.LearnByDoing.Tests.CodeSignal.CommonTechniques,,,,SumInRangeTest,public void TestSumInRange(),public,False,False,void,['']
743,SumInRangeTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\CommonTechniques\SumInRangeTest.cs,function,GetSumInRange2,,,,,,Demo.LearnByDoing.Tests.CodeSignal.CommonTechniques,,,,SumInRangeTest,"private int GetSumInRange2(int[] nums, int[][] queries)",private,False,False,int,"['int[] nums', 'int[][] queries']"
744,SumInRangeTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\CommonTechniques\SumInRangeTest.cs,function,GetSumInRange,,,,,,Demo.LearnByDoing.Tests.CodeSignal.CommonTechniques,,,,SumInRangeTest,"private int GetSumInRange(int[] nums, int[][] queries)",private,False,False,int,"['int[] nums', 'int[][] queries']"
745,FindLongestSubArrayBySumTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\FindLongestSubArrayBySumTest.cs,namespace,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,5.0,0.0,-5.0,[],0.0,,,,,,,,,,,
746,FindLongestSubArrayBySumTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\FindLongestSubArrayBySumTest.cs,class,FindLongestSubArrayBySumTest,10.0,163.0,153.0,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,"['public', 'class', 'FindLongestSubArrayBySumTest']","['public static IEnumerable<object[]> GetTestCases()', 'public void TestAllCases(int[] expected, int s, int[] arr)']",2.0,,,,,,,
747,FindLongestSubArrayBySumTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\FindLongestSubArrayBySumTest.cs,function,GetTestCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,FindLongestSubArrayBySumTest,public static IEnumerable<object[]> GetTestCases(),public,True,False,IEnumerable<object[]>,['']
748,FindLongestSubArrayBySumTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\FindLongestSubArrayBySumTest.cs,function,TestAllCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,FindLongestSubArrayBySumTest,"public void TestAllCases(int[] expected, int s, int[] arr)",public,False,False,void,"['int[] expected', 'int s', 'int[] arr']"
749,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,6.0,89.0,83.0,['public class PossibleSumsTest : BaseTest'],1.0,,,,,,,,,,,
750,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,class,BaseTest,12.0,88.0,76.0,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,"['public', 'class', 'PossibleSumsTest', ':', 'BaseTest']","['public PossibleSumsTest(ITestOutputHelper output) : base(output)', 'public static IEnumerable<object[]> GetSamples()', 'public static IEnumerable<object[]> GetCodeSignalTestData()', 'public void TestCodeSignalTestCases(int expected, int[] coins, int[] quantity)', 'public void TestHappyPaths(int[] expected, int[] coins, int[] quantity)', 'private IEnumerable<int> GetSums(int[] coins, int[] quantity)', 'private int? GetSums(int[] coins, int[] quantity, int startIndex, HashSet<int> sums, int acc)']",7.0,,,,,,,
751,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,public PossibleSumsTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
752,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,function,GetSamples,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,public static IEnumerable<object[]> GetSamples(),public,True,False,IEnumerable<object[]>,['']
753,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,function,GetCodeSignalTestData,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,public static IEnumerable<object[]> GetCodeSignalTestData(),public,True,False,IEnumerable<object[]>,['']
754,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,function,TestCodeSignalTestCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,"public void TestCodeSignalTestCases(int expected, int[] coins, int[] quantity)",public,False,False,void,"['int expected', 'int[] coins', 'int[] quantity']"
755,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,function,TestHappyPaths,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,"public void TestHappyPaths(int[] expected, int[] coins, int[] quantity)",public,False,False,void,"['int[] expected', 'int[] coins', 'int[] quantity']"
756,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,function,GetSums,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,"private IEnumerable<int> GetSums(int[] coins, int[] quantity)",private,False,False,IEnumerable<int>,"['int[] coins', 'int[] quantity']"
757,PossibleSumsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\PossibleSumsTest.cs,function,GetSums,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,"private int? GetSums(int[] coins, int[] quantity, int startIndex, HashSet<int> sums, int acc)",private,False,False,int?,"['int[] coins', 'int[] quantity', 'int startIndex', 'HashSet<int> sums', 'int acc']"
758,ProductExceptSelfTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\ProductExceptSelfTest.cs,namespace,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,8.0,76.0,68.0,['public class ProductExceptSelfTest : BaseTest'],1.0,,,,,,,,,,,
759,ProductExceptSelfTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\ProductExceptSelfTest.cs,class,BaseTest,10.0,76.0,66.0,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,"['public', 'class', 'ProductExceptSelfTest', ':', 'BaseTest']","['public static IEnumerable<object[]> GetTestCases()', 'public void TestSampleCases(int expected, int[] nums, int m)', 'private int productExceptSelf(int[] nums, int m)', 'private IEnumerable<int> GetProducts(int[] nums, int m)', 'public ProductExceptSelfTest(ITestOutputHelper output) : base(output)']",5.0,,,,,,,
760,ProductExceptSelfTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\ProductExceptSelfTest.cs,function,GetTestCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,public static IEnumerable<object[]> GetTestCases(),public,True,False,IEnumerable<object[]>,['']
761,ProductExceptSelfTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\ProductExceptSelfTest.cs,function,TestSampleCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,"public void TestSampleCases(int expected, int[] nums, int m)",public,False,False,void,"['int expected', 'int[] nums', 'int m']"
762,ProductExceptSelfTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\ProductExceptSelfTest.cs,function,productExceptSelf,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,"private int productExceptSelf(int[] nums, int m)",private,False,False,int,"['int[] nums', 'int m']"
763,ProductExceptSelfTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\ProductExceptSelfTest.cs,function,GetProducts,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,"private IEnumerable<int> GetProducts(int[] nums, int m)",private,False,False,IEnumerable<int>,"['int[] nums', 'int m']"
764,ProductExceptSelfTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\Hashtable\ProductExceptSelfTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeSignal.Hashtable,,,,BaseTest,public ProductExceptSelfTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
765,ClimbingStairCaseTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\BackTracking\ClimbingStairCaseTest.cs,namespace,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.BackTracking,7.0,182.0,175.0,['public class ClimbingStairCaseTest : BaseTest'],1.0,,,,,,,,,,,
766,ClimbingStairCaseTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\BackTracking\ClimbingStairCaseTest.cs,class,BaseTest,13.0,181.0,168.0,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.BackTracking,"['public', 'class', 'ClimbingStairCaseTest', ':', 'BaseTest']","['public ClimbingStairCaseTest(ITestOutputHelper output) : base(output)', 'public static IEnumerable<object[]> GetData()', 'public void TestClimbingStairCases(int n, int k, int[][] expected)']",3.0,,,,,,,
767,ClimbingStairCaseTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\BackTracking\ClimbingStairCaseTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.BackTracking,,,,BaseTest,public ClimbingStairCaseTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
768,ClimbingStairCaseTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\BackTracking\ClimbingStairCaseTest.cs,function,GetData,,,,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.BackTracking,,,,BaseTest,public static IEnumerable<object[]> GetData(),public,True,False,IEnumerable<object[]>,['']
769,ClimbingStairCaseTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\BackTracking\ClimbingStairCaseTest.cs,function,TestClimbingStairCases,,,,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.BackTracking,,,,BaseTest,"public void TestClimbingStairCases(int n, int k, int[][] expected)",public,False,False,void,"['int n', 'int k', 'int[][] expected']"
770,LongestPathTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\DfsBfs\LongestPathTest.cs,namespace,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.DfsBfs,6.0,65.0,59.0,"['public class LongestPathTest', 'public class Program', 'public class Tree']",3.0,,,,,,,,,,,
771,LongestPathTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\DfsBfs\LongestPathTest.cs,class,LongestPathTest,8.0,65.0,57.0,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.DfsBfs,"['public', 'class', 'LongestPathTest']","['public static void Main()', 'public static Tree BuildTree(Tree parent, List<string> rest, int depth)']",2.0,,,,,,,
772,LongestPathTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\DfsBfs\LongestPathTest.cs,function,Main,,,,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.DfsBfs,,,,LongestPathTest,public static void Main(),public,True,False,void,['']
773,LongestPathTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\DfsBfs\LongestPathTest.cs,function,BuildTree,,,,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.DfsBfs,,,,LongestPathTest,"public static Tree BuildTree(Tree parent, List<string> rest, int depth)",public,True,False,Tree,"['Tree parent', 'List<string> rest', 'int depth']"
774,LongestPathTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\DfsBfs\LongestPathTest.cs,class,Program,12.0,58.0,46.0,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.DfsBfs,"['public', 'class', 'Program']","['public static void Main()', 'public static Tree BuildTree(Tree parent, List<string> rest, int depth)']",2.0,,,,,,,
775,LongestPathTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\DfsBfs\LongestPathTest.cs,function,Main,,,,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.DfsBfs,,,,Program,public static void Main(),public,True,False,void,['']
776,LongestPathTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\DfsBfs\LongestPathTest.cs,function,BuildTree,,,,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.DfsBfs,,,,Program,"public static Tree BuildTree(Tree parent, List<string> rest, int depth)",public,True,False,Tree,"['Tree parent', 'List<string> rest', 'int depth']"
777,LongestPathTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeSignal\InterviewPractice\DfsBfs\LongestPathTest.cs,class,Tree,59.0,64.0,5.0,,,Demo.LearnByDoing.Tests.CodeSignal.InterviewPractice.DfsBfs,"['public', 'class', 'Tree']",[],0.0,,,,,,,
778,ComGovOrgFirstTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Beta\ComGovOrgFirstTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Beta,7.0,50.0,43.0,['public class ComGovOrgFirstTest : BaseTest'],1.0,,,,,,,,,,,
779,ComGovOrgFirstTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Beta\ComGovOrgFirstTest.cs,class,BaseTest,12.0,39.0,27.0,,,Demo.LearnByDoing.Tests.CodeWars.Beta,"['public', 'class', 'ComGovOrgFirstTest', ':', 'BaseTest']","['public ComGovOrgFirstTest(ITestOutputHelper output) : base(output)', 'public void SimpleTests()']",2.0,,,,,,,
780,ComGovOrgFirstTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Beta\ComGovOrgFirstTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeWars.Beta,,,,BaseTest,public ComGovOrgFirstTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
781,ComGovOrgFirstTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Beta\ComGovOrgFirstTest.cs,function,SimpleTests,,,,,,Demo.LearnByDoing.Tests.CodeWars.Beta,,,,BaseTest,public void SimpleTests(),public,False,False,void,['']
782,ComGovOrgFirstTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Beta\ComGovOrgFirstTest.cs,class,IComparer<string>,60.0,100.0,40.0,,,Demo.LearnByDoing.Tests.CodeWars.Beta,"['public', 'class', 'DomainComparer', ':', 'IComparer<string>']","['public int Compare(string x, string y)']",1.0,,,,,,,
783,ComGovOrgFirstTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Beta\ComGovOrgFirstTest.cs,function,Compare,,,,,,Demo.LearnByDoing.Tests.CodeWars.Beta,,,,IComparer<string>,"public int Compare(string x, string y)",public,False,False,int,"['string x', 'string y']"
784,TheABProblemTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Beta\TheABProblemTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Beta,5.0,41.0,36.0,"['public class TheABProblemTest : BaseTest', 'public class Kata']",2.0,,,,,,,,,,,
785,TheABProblemTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Beta\TheABProblemTest.cs,class,BaseTest,10.0,24.0,14.0,,,Demo.LearnByDoing.Tests.CodeWars.Beta,"['public', 'class', 'TheABProblemTest', ':', 'BaseTest']","['public TheABProblemTest(ITestOutputHelper output) : base(output)', 'public void BasicTests()']",2.0,,,,,,,
